accuracy,alpha,batch_neg,batch_pos,embed_dim,hidden_dim,learning_rate,train_size,trial
0.536,0.001,947,957,100,100,0.0001,1904,2
0.548,0.001,994,1010,100,100,0.0001,2004,2
0.508,0.001,50,54,100,100,0.0001,104,3
0.51,0.001,99,105,100,100,0.0001,204,3
0.51,0.001,150,154,100,100,0.0001,304,3
0.512,0.001,201,203,100,100,0.0001,404,3
0.512,0.001,252,252,100,100,0.0001,504,3
0.508,0.001,303,301,100,100,0.0001,604,3
0.51,0.001,356,348,100,100,0.0001,704,3
0.512,0.001,404,400,100,100,0.0001,804,3
0.512,0.001,454,450,100,100,0.0001,904,3
0.512,0.001,505,499,100,100,0.0001,1004,3
0.514,0.001,551,553,100,100,0.0001,1104,3
0.514,0.001,599,605,100,100,0.0001,1204,3
0.514,0.001,653,651,100,100,0.0001,1304,3
0.518,0.001,692,712,100,100,0.0001,1404,3
0.516,0.001,741,763,100,100,0.0001,1504,3
0.516,0.001,795,809,100,100,0.0001,1604,3
0.52,0.001,840,864,100,100,0.0001,1704,3
0.522,0.001,896,908,100,100,0.0001,1804,3
0.526,0.001,949,955,100,100,0.0001,1904,3
0.528,0.001,1008,996,100,100,0.0001,2004,3
0.474,0.001,51,53,100,100,0.0001,104,4
0.476,0.001,106,98,100,100,0.0001,204,4
0.478,0.001,154,150,100,100,0.0001,304,4
0.48,0.001,202,202,100,100,0.0001,404,4
0.474,0.001,252,252,100,100,0.0001,504,4
0.474,0.001,292,312,100,100,0.0001,604,4
0.478,0.001,343,361,100,100,0.0001,704,4
0.476,0.001,383,421,100,100,0.0001,804,4
0.474,0.001,423,481,100,100,0.0001,904,4
0.478,0.001,484,520,100,100,0.0001,1004,4
0.476,0.001,532,572,100,100,0.0001,1104,4
0.476,0.001,584,620,100,100,0.0001,1204,4
0.48,0.001,633,671,100,100,0.0001,1304,4
0.48,0.001,684,720,100,100,0.0001,1404,4
0.486,0.001,740,764,100,100,0.0001,1504,4
0.486,0.001,790,814,100,100,0.0001,1604,4
0.488,0.001,844,860,100,100,0.0001,1704,4
0.492,0.001,893,911,100,100,0.0001,1804,4
0.5,0.001,945,959,100,100,0.0001,1904,4
0.5,0.001,998,1006,100,100,0.0001,2004,4
0.488,0.001,48,56,100,100,0.0001,104,5
0.49,0.001,92,112,100,100,0.0001,204,5
0.49,0.001,144,160,100,100,0.0001,304,5
0.49,0.001,200,204,100,100,0.0001,404,5
0.49,0.001,250,254,100,100,0.0001,504,5
0.488,0.001,300,304,100,100,0.0001,604,5
0.488,0.001,353,351,100,100,0.0001,704,5
0.486,0.001,402,402,100,100,0.0001,804,5
0.488,0.001,449,455,100,100,0.0001,904,5
0.498,0.001,501,503,100,100,0.0001,1004,5
0.498,0.001,559,545,100,100,0.0001,1104,5
0.5,0.001,607,597,100,100,0.0001,1204,5
0.498,0.001,657,647,100,100,0.0001,1304,5
0.508,0.001,710,694,100,100,0.0001,1404,5
0.506,0.001,763,741,100,100,0.0001,1504,5
0.508,0.001,813,791,100,100,0.0001,1604,5
0.518,0.001,857,847,100,100,0.0001,1704,5
0.522,0.001,902,902,100,100,0.0001,1804,5
0.534,0.001,953,951,100,100,0.0001,1904,5
0.534,0.001,1008,996,100,100,0.0001,2004,5
0.532,0.001,46,58,100,100,0.0001,104,6
0.532,0.001,95,109,100,100,0.0001,204,6
0.532,0.001,145,159,100,100,0.0001,304,6
0.534,0.001,201,203,100,100,0.0001,404,6
0.536,0.001,252,252,100,100,0.0001,504,6
0.54,0.001,294,310,100,100,0.0001,604,6
0.536,0.001,350,354,100,100,0.0001,704,6
0.536,0.001,399,405,100,100,0.0001,804,6
0.534,0.001,449,455,100,100,0.0001,904,6
0.536,0.001,498,506,100,100,0.0001,1004,6
0.53,0.001,548,556,100,100,0.0001,1104,6
0.532,0.001,595,609,100,100,0.0001,1204,6
0.536,0.001,647,657,100,100,0.0001,1304,6
0.54,0.001,700,704,100,100,0.0001,1404,6
0.536,0.001,747,757,100,100,0.0001,1504,6
0.53,0.001,791,813,100,100,0.0001,1604,6
0.536,0.001,840,864,100,100,0.0001,1704,6
0.542,0.001,898,906,100,100,0.0001,1804,6
0.546,0.001,945,959,100,100,0.0001,1904,6
0.548,0.001,996,1008,100,100,0.0001,2004,6
0.488,0.001,61,43,100,100,0.0001,104,7
0.492,0.001,108,96,100,100,0.0001,204,7
0.498,0.001,171,133,100,100,0.0001,304,7
0.498,0.001,215,189,100,100,0.0001,404,7
0.496,0.001,260,244,100,100,0.0001,504,7
0.494,0.001,309,295,100,100,0.0001,604,7
0.496,0.001,361,343,100,100,0.0001,704,7
0.506,0.001,413,391,100,100,0.0001,804,7
0.506,0.001,463,441,100,100,0.0001,904,7
0.51,0.001,507,497,100,100,0.0001,1004,7
0.508,0.001,553,551,100,100,0.0001,1104,7
0.512,0.001,593,611,100,100,0.0001,1204,7
0.51,0.001,640,664,100,100,0.0001,1304,7
0.514,0.001,685,719,100,100,0.0001,1404,7
0.518,0.001,734,770,100,100,0.0001,1504,7
0.524,0.001,782,822,100,100,0.0001,1604,7
0.52,0.001,840,864,100,100,0.0001,1704,7
0.522,0.001,898,906,100,100,0.0001,1804,7
0.518,0.001,953,951,100,100,0.0001,1904,7
0.53,0.001,1010,994,100,100,0.0001,2004,7
0.522,0.001,45,59,100,100,0.0001,104,8
0.52,0.001,93,111,100,100,0.0001,204,8
0.516,0.001,135,169,100,100,0.0001,304,8
0.516,0.001,184,220,100,100,0.0001,404,8
0.522,0.001,227,277,100,100,0.0001,504,8
0.52,0.001,276,328,100,100,0.0001,604,8
0.518,0.001,336,368,100,100,0.0001,704,8
0.518,0.001,385,419,100,100,0.0001,804,8
0.52,0.001,435,469,100,100,0.0001,904,8
0.522,0.001,479,525,100,100,0.0001,1004,8
0.516,0.001,532,572,100,100,0.0001,1104,8
0.52,0.001,583,621,100,100,0.0001,1204,8
0.532,0.001,625,679,100,100,0.0001,1304,8
0.538,0.001,669,735,100,100,0.0001,1404,8
0.538,0.001,724,780,100,100,0.0001,1504,8
0.538,0.001,768,836,100,100,0.0001,1604,8
0.538,0.001,825,879,100,100,0.0001,1704,8
0.538,0.001,876,928,100,100,0.0001,1804,8
0.542,0.001,927,977,100,100,0.0001,1904,8
0.544,0.001,985,1019,100,100,0.0001,2004,8
0.498,0.001,52,52,100,100,0.0001,104,9
0.502,0.001,100,104,100,100,0.0001,204,9
0.498,0.001,145,159,100,100,0.0001,304,9
0.504,0.001,194,210,100,100,0.0001,404,9
0.508,0.001,245,259,100,100,0.0001,504,9
0.508,0.001,290,314,100,100,0.0001,604,9
0.508,0.001,344,360,100,100,0.0001,704,9
0.516,0.001,392,412,100,100,0.0001,804,9
0.518,0.001,431,473,100,100,0.0001,904,9
0.516,0.001,483,521,100,100,0.0001,1004,9
0.52,0.001,533,571,100,100,0.0001,1104,9
0.52,0.001,589,615,100,100,0.0001,1204,9
0.52,0.001,651,653,100,100,0.0001,1304,9
0.526,0.001,703,701,100,100,0.0001,1404,9
0.53,0.001,756,748,100,100,0.0001,1504,9
0.534,0.001,807,797,100,100,0.0001,1604,9
0.528,0.001,862,842,100,100,0.0001,1704,9
0.524,0.001,913,891,100,100,0.0001,1804,9
0.526,0.001,960,944,100,100,0.0001,1904,9
0.526,0.001,1008,996,100,100,0.0001,2004,9
0.516,0.001,51,53,100,100,0.0001,104,10
0.518,0.001,108,96,100,100,0.0001,204,10
0.522,0.001,161,143,100,100,0.0001,304,10
0.522,0.001,212,192,100,100,0.0001,404,10
0.524,0.001,256,248,100,100,0.0001,504,10
0.526,0.001,298,306,100,100,0.0001,604,10
0.53,0.001,352,352,100,100,0.0001,704,10
0.536,0.001,404,400,100,100,0.0001,804,10
0.534,0.001,442,462,100,100,0.0001,904,10
0.532,0.001,502,502,100,100,0.0001,1004,10
0.538,0.001,551,553,100,100,0.0001,1104,10
0.542,0.001,602,602,100,100,0.0001,1204,10
0.544,0.001,657,647,100,100,0.0001,1304,10
0.548,0.001,708,696,100,100,0.0001,1404,10
0.55,0.001,758,746,100,100,0.0001,1504,10
0.552,0.001,802,802,100,100,0.0001,1604,10
0.558,0.001,853,851,100,100,0.0001,1704,10
0.562,0.001,902,902,100,100,0.0001,1804,10
0.564,0.001,956,948,100,100,0.0001,1904,10
0.564,0.001,1007,997,100,100,0.0001,2004,10
0.53,0.001,60,44,100,100,0.0001,104,11
0.534,0.001,105,99,100,100,0.0001,204,11
0.536,0.001,147,157,100,100,0.0001,304,11
0.538,0.001,200,204,100,100,0.0001,404,11
0.532,0.001,252,252,100,100,0.0001,504,11
0.53,0.001,306,298,100,100,0.0001,604,11
0.534,0.001,359,345,100,100,0.0001,704,11
0.54,0.001,417,387,100,100,0.0001,804,11
0.54,0.001,473,431,100,100,0.0001,904,11
0.542,0.001,534,470,100,100,0.0001,1004,11
0.548,0.001,591,513,100,100,0.0001,1104,11
0.55,0.001,631,573,100,100,0.0001,1204,11
0.552,0.001,675,629,100,100,0.0001,1304,11
0.552,0.001,721,683,100,100,0.0001,1404,11
0.562,0.001,768,736,100,100,0.0001,1504,11
0.562,0.001,822,782,100,100,0.0001,1604,11
0.562,0.001,862,842,100,100,0.0001,1704,11
0.57,0.001,905,899,100,100,0.0001,1804,11
0.572,0.001,943,961,100,100,0.0001,1904,11
0.58,0.001,989,1015,100,100,0.0001,2004,11
0.48,0.001,59,45,100,100,0.0001,104,12
0.482,0.001,113,91,100,100,0.0001,204,12
0.484,0.001,166,138,100,100,0.0001,304,12
0.488,0.001,222,182,100,100,0.0001,404,12
0.488,0.001,268,236,100,100,0.0001,504,12
0.488,0.001,318,286,100,100,0.0001,604,12
0.488,0.001,366,338,100,100,0.0001,704,12
0.486,0.001,413,391,100,100,0.0001,804,12
0.49,0.001,468,436,100,100,0.0001,904,12
0.494,0.001,527,477,100,100,0.0001,1004,12
0.494,0.001,581,523,100,100,0.0001,1104,12
0.494,0.001,619,585,100,100,0.0001,1204,12
0.498,0.001,670,634,100,100,0.0001,1304,12
0.498,0.001,722,682,100,100,0.0001,1404,12
0.506,0.001,775,729,100,100,0.0001,1504,12
0.51,0.001,823,781,100,100,0.0001,1604,12
0.52,0.001,874,830,100,100,0.0001,1704,12
0.53,0.001,921,883,100,100,0.0001,1804,12
0.536,0.001,966,938,100,100,0.0001,1904,12
0.534,0.001,1017,987,100,100,0.0001,2004,12
0.478,0.001,60,44,100,100,0.0001,104,13
0.48,0.001,112,92,100,100,0.0001,204,13
0.484,0.001,164,140,100,100,0.0001,304,13
0.482,0.001,222,182,100,100,0.0001,404,13
0.482,0.001,267,237,100,100,0.0001,504,13
0.48,0.001,315,289,100,100,0.0001,604,13
0.484,0.001,362,342,100,100,0.0001,704,13
0.482,0.001,409,395,100,100,0.0001,804,13
0.486,0.001,459,445,100,100,0.0001,904,13
0.484,0.001,502,502,100,100,0.0001,1004,13
0.488,0.001,550,554,100,100,0.0001,1104,13
0.488,0.001,601,603,100,100,0.0001,1204,13
0.492,0.001,654,650,100,100,0.0001,1304,13
0.488,0.001,707,697,100,100,0.0001,1404,13
0.492,0.001,752,752,100,100,0.0001,1504,13
0.492,0.001,806,798,100,100,0.0001,1604,13
0.504,0.001,854,850,100,100,0.0001,1704,13
0.51,0.001,910,894,100,100,0.0001,1804,13
0.506,0.001,963,941,100,100,0.0001,1904,13
0.514,0.001,1010,994,100,100,0.0001,2004,13
0.486,0.001,59,45,100,100,0.0001,104,14
0.482,0.001,111,93,100,100,0.0001,204,14
0.482,0.001,159,145,100,100,0.0001,304,14
0.48,0.001,211,193,100,100,0.0001,404,14
0.48,0.001,258,246,100,100,0.0001,504,14
0.48,0.001,308,296,100,100,0.0001,604,14
0.484,0.001,358,346,100,100,0.0001,704,14
0.482,0.001,416,388,100,100,0.0001,804,14
0.484,0.001,464,440,100,100,0.0001,904,14
0.482,0.001,516,488,100,100,0.0001,1004,14
0.482,0.001,566,538,100,100,0.0001,1104,14
0.484,0.001,615,589,100,100,0.0001,1204,14
0.488,0.001,665,639,100,100,0.0001,1304,14
0.488,0.001,709,695,100,100,0.0001,1404,14
0.49,0.001,763,741,100,100,0.0001,1504,14
0.492,0.001,806,798,100,100,0.0001,1604,14
0.496,0.001,851,853,100,100,0.0001,1704,14
0.502,0.001,896,908,100,100,0.0001,1804,14
0.498,0.001,950,954,100,100,0.0001,1904,14
0.506,0.001,997,1007,100,100,0.0001,2004,14
0.52,0.001,55,49,100,100,0.0001,104,15
0.522,0.001,109,95,100,100,0.0001,204,15
0.526,0.001,154,150,100,100,0.0001,304,15
0.526,0.001,195,209,100,100,0.0001,404,15
0.524,0.001,238,266,100,100,0.0001,504,15
0.526,0.001,287,317,100,100,0.0001,604,15
0.526,0.001,341,363,100,100,0.0001,704,15
0.528,0.001,390,414,100,100,0.0001,804,15
0.53,0.001,443,461,100,100,0.0001,904,15
0.536,0.001,499,505,100,100,0.0001,1004,15
0.536,0.001,551,553,100,100,0.0001,1104,15
0.54,0.001,601,603,100,100,0.0001,1204,15
0.544,0.001,644,660,100,100,0.0001,1304,15
0.544,0.001,702,702,100,100,0.0001,1404,15
0.546,0.001,753,751,100,100,0.0001,1504,15
0.55,0.001,802,802,100,100,0.0001,1604,15
0.554,0.001,853,851,100,100,0.0001,1704,15
0.552,0.001,903,901,100,100,0.0001,1804,15
0.558,0.001,949,955,100,100,0.0001,1904,15
0.562,0.001,996,1008,100,100,0.0001,2004,15
0.532,0.001,55,49,100,100,0.0001,104,16
0.532,0.001,105,99,100,100,0.0001,204,16
0.534,0.001,156,148,100,100,0.0001,304,16
0.536,0.001,202,202,100,100,0.0001,404,16
0.532,0.001,241,263,100,100,0.0001,504,16
0.532,0.001,293,311,100,100,0.0001,604,16
0.536,0.001,345,359,100,100,0.0001,704,16
0.536,0.001,389,415,100,100,0.0001,804,16
0.536,0.001,436,468,100,100,0.0001,904,16
0.538,0.001,487,517,100,100,0.0001,1004,16
0.544,0.001,544,560,100,100,0.0001,1104,16
0.552,0.001,589,615,100,100,0.0001,1204,16
0.552,0.001,637,667,100,100,0.0001,1304,16
0.558,0.001,693,711,100,100,0.0001,1404,16
0.56,0.001,752,752,100,100,0.0001,1504,16
0.556,0.001,803,801,100,100,0.0001,1604,16
0.556,0.001,855,849,100,100,0.0001,1704,16
0.556,0.001,901,903,100,100,0.0001,1804,16
0.554,0.001,948,956,100,100,0.0001,1904,16
0.56,0.001,992,1012,100,100,0.0001,2004,16
0.5,0.001,49,55,100,100,0.0001,104,17
0.504,0.001,104,100,100,100,0.0001,204,17
0.508,0.001,151,153,100,100,0.0001,304,17
0.506,0.001,202,202,100,100,0.0001,404,17
0.504,0.001,242,262,100,100,0.0001,504,17
0.506,0.001,292,312,100,100,0.0001,604,17
0.504,0.001,338,366,100,100,0.0001,704,17
0.5,0.001,391,413,100,100,0.0001,804,17
0.502,0.001,434,470,100,100,0.0001,904,17
0.504,0.001,480,524,100,100,0.0001,1004,17
0.502,0.001,534,570,100,100,0.0001,1104,17
0.506,0.001,581,623,100,100,0.0001,1204,17
0.512,0.001,626,678,100,100,0.0001,1304,17
0.518,0.001,681,723,100,100,0.0001,1404,17
0.52,0.001,736,768,100,100,0.0001,1504,17
0.526,0.001,791,813,100,100,0.0001,1604,17
0.53,0.001,835,869,100,100,0.0001,1704,17
0.536,0.001,881,923,100,100,0.0001,1804,17
0.538,0.001,932,972,100,100,0.0001,1904,17
0.538,0.001,987,1017,100,100,0.0001,2004,17
0.536,0.001,48,56,100,100,0.0001,104,18
0.538,0.001,101,103,100,100,0.0001,204,18
0.536,0.001,146,158,100,100,0.0001,304,18
0.538,0.001,201,203,100,100,0.0001,404,18
0.538,0.001,261,243,100,100,0.0001,504,18
0.538,0.001,302,302,100,100,0.0001,604,18
0.538,0.001,360,344,100,100,0.0001,704,18
0.536,0.001,411,393,100,100,0.0001,804,18
0.536,0.001,463,441,100,100,0.0001,904,18
0.536,0.001,510,494,100,100,0.0001,1004,18
0.542,0.001,561,543,100,100,0.0001,1104,18
0.548,0.001,605,599,100,100,0.0001,1204,18
0.556,0.001,652,652,100,100,0.0001,1304,18
0.56,0.001,695,709,100,100,0.0001,1404,18
0.56,0.001,741,763,100,100,0.0001,1504,18
0.56,0.001,793,811,100,100,0.0001,1604,18
0.564,0.001,840,864,100,100,0.0001,1704,18
0.568,0.001,886,918,100,100,0.0001,1804,18
0.566,0.001,940,964,100,100,0.0001,1904,18
0.568,0.001,1000,1004,100,100,0.0001,2004,18
0.5,0.001,44,60,100,100,0.0001,104,19
0.504,0.001,97,107,100,100,0.0001,204,19
0.508,0.001,152,152,100,100,0.0001,304,19
0.51,0.001,208,196,100,100,0.0001,404,19
0.512,0.001,256,248,100,100,0.0001,504,19
0.512,0.001,294,310,100,100,0.0001,604,19
0.518,0.001,347,357,100,100,0.0001,704,19
0.522,0.001,399,405,100,100,0.0001,804,19
0.522,0.001,454,450,100,100,0.0001,904,19
0.526,0.001,500,504,100,100,0.0001,1004,19
0.524,0.001,553,551,100,100,0.0001,1104,19
0.532,0.001,612,592,100,100,0.0001,1204,19
0.54,0.001,658,646,100,100,0.0001,1304,19
0.55,0.001,710,694,100,100,0.0001,1404,19
0.556,0.001,758,746,100,100,0.0001,1504,19
0.558,0.001,807,797,100,100,0.0001,1604,19
0.562,0.001,861,843,100,100,0.0001,1704,19
0.566,0.001,908,896,100,100,0.0001,1804,19
0.568,0.001,958,946,100,100,0.0001,1904,19
0.576,0.001,1017,987,100,100,0.0001,2004,19
0.522,0.001,50,54,100,100,0.0001,104,20
0.524,0.001,99,105,100,100,0.0001,204,20
0.524,0.001,147,157,100,100,0.0001,304,20
0.524,0.001,201,203,100,100,0.0001,404,20
0.524,0.001,246,258,100,100,0.0001,504,20
0.52,0.001,299,305,100,100,0.0001,604,20
0.52,0.001,349,355,100,100,0.0001,704,20
0.52,0.001,400,404,100,100,0.0001,804,20
0.522,0.001,457,447,100,100,0.0001,904,20
0.524,0.001,511,493,100,100,0.0001,1004,20
0.524,0.001,560,544,100,100,0.0001,1104,20
0.526,0.001,608,596,100,100,0.0001,1204,20
0.532,0.001,656,648,100,100,0.0001,1304,20
0.536,0.001,695,709,100,100,0.0001,1404,20
0.534,0.001,751,753,100,100,0.0001,1504,20
0.53,0.001,798,806,100,100,0.0001,1604,20
0.542,0.001,850,854,100,100,0.0001,1704,20
0.544,0.001,897,907,100,100,0.0001,1804,20
0.548,0.001,941,963,100,100,0.0001,1904,20
0.55,0.001,999,1005,100,100,0.0001,2004,20
0.468,0.001,49,55,100,100,0.001,104,1
0.476,0.001,100,104,100,100,0.001,204,1
0.482,0.001,145,159,100,100,0.001,304,1
0.502,0.001,202,202,100,100,0.001,404,1
0.512,0.001,261,243,100,100,0.001,504,1
0.534,0.001,304,300,100,100,0.001,604,1
0.538,0.001,366,338,100,100,0.001,704,1
0.552,0.001,411,393,100,100,0.001,804,1
0.572,0.001,473,431,100,100,0.001,904,1
0.586,0.001,517,487,100,100,0.001,1004,1
0.592,0.001,564,540,100,100,0.001,1104,1
0.63,0.001,610,594,100,100,0.001,1204,1
0.644,0.001,651,653,100,100,0.001,1304,1
0.666,0.001,696,708,100,100,0.001,1404,1
0.684,0.001,745,759,100,100,0.001,1504,1
0.706,0.001,791,813,100,100,0.001,1604,1
0.722,0.001,842,862,100,100,0.001,1704,1
0.732,0.001,893,911,100,100,0.001,1804,1
0.744,0.001,946,958,100,100,0.001,1904,1
0.776,0.001,997,1007,100,100,0.001,2004,1
0.508,0.001,46,58,100,100,0.001,104,2
0.496,0.001,93,111,100,100,0.001,204,2
0.498,0.001,148,156,100,100,0.001,304,2
0.5,0.001,194,210,100,100,0.001,404,2
0.526,0.001,249,255,100,100,0.001,504,2
0.532,0.001,288,316,100,100,0.001,604,2
0.54,0.001,343,361,100,100,0.001,704,2
0.548,0.001,392,412,100,100,0.001,804,2
0.568,0.001,438,466,100,100,0.001,904,2
0.584,0.001,487,517,100,100,0.001,1004,2
0.6,0.001,536,568,100,100,0.001,1104,2
0.62,0.001,586,618,100,100,0.001,1204,2
0.632,0.001,645,659,100,100,0.001,1304,2
0.652,0.001,691,713,100,100,0.001,1404,2
0.674,0.001,737,767,100,100,0.001,1504,2
0.684,0.001,787,817,100,100,0.001,1604,2
0.71,0.001,841,863,100,100,0.001,1704,2
0.734,0.001,890,914,100,100,0.001,1804,2
0.758,0.001,945,959,100,100,0.001,1904,2
0.784,0.001,994,1010,100,100,0.001,2004,2
0.528,0.001,50,54,100,100,0.001,104,3
0.54,0.001,106,98,100,100,0.001,204,3
0.544,0.001,156,148,100,100,0.001,304,3
0.558,0.001,198,206,100,100,0.001,404,3
0.562,0.001,247,257,100,100,0.001,504,3
0.58,0.001,298,306,100,100,0.001,604,3
0.576,0.001,346,358,100,100,0.001,704,3
0.592,0.001,398,406,100,100,0.001,804,3
0.608,0.001,451,453,100,100,0.001,904,3
0.63,0.001,489,515,100,100,0.001,1004,3
0.638,0.001,542,562,100,100,0.001,1104,3
0.672,0.001,585,619,100,100,0.001,1204,3
0.704,0.001,629,675,100,100,0.001,1304,3
0.722,0.001,681,723,100,100,0.001,1404,3
0.746,0.001,729,775,100,100,0.001,1504,3
0.782,0.001,786,818,100,100,0.001,1604,3
0.798,0.001,840,864,100,100,0.001,1704,3
0.808,0.001,898,906,100,100,0.001,1804,3
0.834,0.001,948,956,100,100,0.001,1904,3
0.862,0.001,998,1006,100,100,0.001,2004,3
0.462,0.001,47,57,100,100,0.001,104,4
0.472,0.001,98,106,100,100,0.001,204,4
0.482,0.001,142,162,100,100,0.001,304,4
0.484,0.001,193,211,100,100,0.001,404,4
0.506,0.001,245,259,100,100,0.001,504,4
0.53,0.001,296,308,100,100,0.001,604,4
0.548,0.001,352,352,100,100,0.001,704,4
0.564,0.001,397,407,100,100,0.001,804,4
0.582,0.001,439,465,100,100,0.001,904,4
0.618,0.001,488,516,100,100,0.001,1004,4
0.634,0.001,545,559,100,100,0.001,1104,4
0.644,0.001,595,609,100,100,0.001,1204,4
0.66,0.001,647,657,100,100,0.001,1304,4
0.674,0.001,700,704,100,100,0.001,1404,4
0.702,0.001,751,753,100,100,0.001,1504,4
0.706,0.001,805,799,100,100,0.001,1604,4
0.728,0.001,854,850,100,100,0.001,1704,4
0.742,0.001,911,893,100,100,0.001,1804,4
0.752,0.001,968,936,100,100,0.001,1904,4
0.784,0.001,1017,987,100,100,0.001,2004,4
0.518,0.001,49,55,100,100,0.001,104,5
0.542,0.001,89,115,100,100,0.001,204,5
0.556,0.001,137,167,100,100,0.001,304,5
0.572,0.001,184,220,100,100,0.001,404,5
0.588,0.001,231,273,100,100,0.001,504,5
0.592,0.001,285,319,100,100,0.001,604,5
0.588,0.001,337,367,100,100,0.001,704,5
0.606,0.001,386,418,100,100,0.001,804,5
0.61,0.001,437,467,100,100,0.001,904,5
0.638,0.001,493,511,100,100,0.001,1004,5
0.636,0.001,542,562,100,100,0.001,1104,5
0.67,0.001,586,618,100,100,0.001,1204,5
0.688,0.001,640,664,100,100,0.001,1304,5
0.704,0.001,693,711,100,100,0.001,1404,5
0.74,0.001,732,772,100,100,0.001,1504,5
0.746,0.001,782,822,100,100,0.001,1604,5
0.752,0.001,837,867,100,100,0.001,1704,5
0.77,0.001,889,915,100,100,0.001,1804,5
0.79,0.001,934,970,100,100,0.001,1904,5
0.814,0.001,990,1014,100,100,0.001,2004,5
0.498,0.001,55,49,100,100,0.001,104,6
0.492,0.001,112,92,100,100,0.001,204,6
0.5,0.001,156,148,100,100,0.001,304,6
0.502,0.001,211,193,100,100,0.001,404,6
0.488,0.001,274,230,100,100,0.001,504,6
0.482,0.001,319,285,100,100,0.001,604,6
0.5,0.001,377,327,100,100,0.001,704,6
0.518,0.001,424,380,100,100,0.001,804,6
0.518,0.001,470,434,100,100,0.001,904,6
0.52,0.001,523,481,100,100,0.001,1004,6
0.54,0.001,574,530,100,100,0.001,1104,6
0.564,0.001,625,579,100,100,0.001,1204,6
0.586,0.001,670,634,100,100,0.001,1304,6
0.606,0.001,723,681,100,100,0.001,1404,6
0.618,0.001,767,737,100,100,0.001,1504,6
0.636,0.001,819,785,100,100,0.001,1604,6
0.672,0.001,863,841,100,100,0.001,1704,6
0.708,0.001,908,896,100,100,0.001,1804,6
0.732,0.001,961,943,100,100,0.001,1904,6
0.752,0.001,1009,995,100,100,0.001,2004,6
0.502,0.001,51,53,100,100,0.001,104,7
0.532,0.001,95,109,100,100,0.001,204,7
0.546,0.001,141,163,100,100,0.001,304,7
0.56,0.001,202,202,100,100,0.001,404,7
0.554,0.001,254,250,100,100,0.001,504,7
0.57,0.001,305,299,100,100,0.001,604,7
0.572,0.001,353,351,100,100,0.001,704,7
0.59,0.001,408,396,100,100,0.001,804,7
0.596,0.001,465,439,100,100,0.001,904,7
0.598,0.001,516,488,100,100,0.001,1004,7
0.616,0.001,568,536,100,100,0.001,1104,7
0.638,0.001,612,592,100,100,0.001,1204,7
0.654,0.001,665,639,100,100,0.001,1304,7
0.676,0.001,704,700,100,100,0.001,1404,7
0.7,0.001,752,752,100,100,0.001,1504,7
0.72,0.001,812,792,100,100,0.001,1604,7
0.726,0.001,858,846,100,100,0.001,1704,7
0.752,0.001,908,896,100,100,0.001,1804,7
0.762,0.001,949,955,100,100,0.001,1904,7
0.79,0.001,1001,1003,100,100,0.001,2004,7
0.476,0.001,54,50,100,100,0.001,104,8
0.472,0.001,102,102,100,100,0.001,204,8
0.468,0.001,150,154,100,100,0.001,304,8
0.466,0.001,195,209,100,100,0.001,404,8
0.476,0.001,242,262,100,100,0.001,504,8
0.492,0.001,293,311,100,100,0.001,604,8
0.484,0.001,343,361,100,100,0.001,704,8
0.498,0.001,400,404,100,100,0.001,804,8
0.514,0.001,450,454,100,100,0.001,904,8
0.556,0.001,504,500,100,100,0.001,1004,8
0.588,0.001,546,558,100,100,0.001,1104,8
0.59,0.001,592,612,100,100,0.001,1204,8
0.61,0.001,649,655,100,100,0.001,1304,8
0.626,0.001,703,701,100,100,0.001,1404,8
0.658,0.001,747,757,100,100,0.001,1504,8
0.676,0.001,788,816,100,100,0.001,1604,8
0.696,0.001,837,867,100,100,0.001,1704,8
0.722,0.001,886,918,100,100,0.001,1804,8
0.738,0.001,946,958,100,100,0.001,1904,8
0.774,0.001,997,1007,100,100,0.001,2004,8
0.494,0.001,45,59,100,100,0.001,104,9
0.504,0.001,100,104,100,100,0.001,204,9
0.496,0.001,156,148,100,100,0.001,304,9
0.496,0.001,203,201,100,100,0.001,404,9
0.496,0.001,255,249,100,100,0.001,504,9
0.508,0.001,303,301,100,100,0.001,604,9
0.52,0.001,362,342,100,100,0.001,704,9
0.53,0.001,414,390,100,100,0.001,804,9
0.548,0.001,463,441,100,100,0.001,904,9
0.564,0.001,509,495,100,100,0.001,1004,9
0.572,0.001,554,550,100,100,0.001,1104,9
0.584,0.001,606,598,100,100,0.001,1204,9
0.6,0.001,655,649,100,100,0.001,1304,9
0.634,0.001,703,701,100,100,0.001,1404,9
0.644,0.001,747,757,100,100,0.001,1504,9
0.676,0.001,791,813,100,100,0.001,1604,9
0.694,0.001,838,866,100,100,0.001,1704,9
0.718,0.001,896,908,100,100,0.001,1804,9
0.732,0.001,941,963,100,100,0.001,1904,9
0.77,0.001,994,1010,100,100,0.001,2004,9
0.51,0.001,59,45,100,100,0.001,104,10
0.518,0.001,103,101,100,100,0.001,204,10
0.536,0.001,158,146,100,100,0.001,304,10
0.542,0.001,204,200,100,100,0.001,404,10
0.55,0.001,250,254,100,100,0.001,504,10
0.556,0.001,299,305,100,100,0.001,604,10
