trial,embed_dim,hidden_dim,alpha,learning_rate,premack_training,equality_accuracy,premack_accuracy
8,10,10,0.01,0.01,860,0.9915,0.838
8,10,10,0.01,0.01,880,0.9915,0.853
8,10,10,0.01,0.01,900,0.9915,0.865
8,10,10,0.01,0.01,920,0.9915,0.862
8,10,10,0.01,0.01,940,0.9915,0.853
8,10,10,0.01,0.01,960,0.9915,0.844
8,10,10,0.01,0.01,980,0.9915,0.837
9,10,10,0.01,0.01,0,0.9905,0.591
9,10,10,0.01,0.01,20,0.9905,0.647
9,10,10,0.01,0.01,40,0.9905,0.656
9,10,10,0.01,0.01,60,0.9905,0.609
9,10,10,0.01,0.01,80,0.9905,0.577
9,10,10,0.01,0.01,100,0.9905,0.574
9,10,10,0.01,0.01,120,0.9905,0.59
9,10,10,0.01,0.01,140,0.9905,0.604
9,10,10,0.01,0.01,160,0.9905,0.621
9,10,10,0.01,0.01,180,0.9905,0.642
9,10,10,0.01,0.01,200,0.9905,0.65
9,10,10,0.01,0.01,220,0.9905,0.66
9,10,10,0.01,0.01,240,0.9905,0.672
9,10,10,0.01,0.01,260,0.9905,0.679
9,10,10,0.01,0.01,280,0.9905,0.686
9,10,10,0.01,0.01,300,0.9905,0.69
9,10,10,0.01,0.01,320,0.9905,0.69
9,10,10,0.01,0.01,340,0.9905,0.693
9,10,10,0.01,0.01,360,0.9905,0.698
9,10,10,0.01,0.01,380,0.9905,0.69
9,10,10,0.01,0.01,400,0.9905,0.691
9,10,10,0.01,0.01,420,0.9905,0.699
9,10,10,0.01,0.01,440,0.9905,0.712
9,10,10,0.01,0.01,460,0.9905,0.719
9,10,10,0.01,0.01,480,0.9905,0.734
9,10,10,0.01,0.01,500,0.9905,0.752
9,10,10,0.01,0.01,520,0.9905,0.768
9,10,10,0.01,0.01,540,0.9905,0.781
9,10,10,0.01,0.01,560,0.9905,0.79
9,10,10,0.01,0.01,580,0.9905,0.796
9,10,10,0.01,0.01,600,0.9905,0.809
9,10,10,0.01,0.01,620,0.9905,0.817
9,10,10,0.01,0.01,640,0.9905,0.826
9,10,10,0.01,0.01,660,0.9905,0.837
9,10,10,0.01,0.01,680,0.9905,0.843
9,10,10,0.01,0.01,700,0.9905,0.847
9,10,10,0.01,0.01,720,0.9905,0.847
9,10,10,0.01,0.01,740,0.9905,0.842
9,10,10,0.01,0.01,760,0.9905,0.846
9,10,10,0.01,0.01,780,0.9905,0.845
9,10,10,0.01,0.01,800,0.9905,0.855
9,10,10,0.01,0.01,820,0.9905,0.856
9,10,10,0.01,0.01,840,0.9905,0.862
9,10,10,0.01,0.01,860,0.9905,0.865
9,10,10,0.01,0.01,880,0.9905,0.873
9,10,10,0.01,0.01,900,0.9905,0.876
9,10,10,0.01,0.01,920,0.9905,0.884
9,10,10,0.01,0.01,940,0.9905,0.886
9,10,10,0.01,0.01,960,0.9905,0.893
9,10,10,0.01,0.01,980,0.9905,0.9
10,10,10,0.01,0.01,0,0.9855,0.535
10,10,10,0.01,0.01,20,0.9855,0.543
10,10,10,0.01,0.01,40,0.9855,0.556
10,10,10,0.01,0.01,60,0.9855,0.536
10,10,10,0.01,0.01,80,0.9855,0.519
10,10,10,0.01,0.01,100,0.9855,0.52
10,10,10,0.01,0.01,120,0.9855,0.53
10,10,10,0.01,0.01,140,0.9855,0.534
10,10,10,0.01,0.01,160,0.9855,0.56
10,10,10,0.01,0.01,180,0.9855,0.559
10,10,10,0.01,0.01,200,0.9855,0.569
10,10,10,0.01,0.01,220,0.9855,0.562
10,10,10,0.01,0.01,240,0.9855,0.574
10,10,10,0.01,0.01,260,0.9855,0.579
10,10,10,0.01,0.01,280,0.9855,0.582
10,10,10,0.01,0.01,300,0.9855,0.579
10,10,10,0.01,0.01,320,0.9855,0.564
10,10,10,0.01,0.01,340,0.9855,0.561
10,10,10,0.01,0.01,360,0.9855,0.558
10,10,10,0.01,0.01,380,0.9855,0.55
10,10,10,0.01,0.01,400,0.9855,0.546
10,10,10,0.01,0.01,420,0.9855,0.539
10,10,10,0.01,0.01,440,0.9855,0.541
10,10,10,0.01,0.01,460,0.9855,0.54
10,10,10,0.01,0.01,480,0.9855,0.543
10,10,10,0.01,0.01,500,0.9855,0.542
10,10,10,0.01,0.01,520,0.9855,0.541
10,10,10,0.01,0.01,540,0.9855,0.54
10,10,10,0.01,0.01,560,0.9855,0.542
10,10,10,0.01,0.01,580,0.9855,0.54
10,10,10,0.01,0.01,600,0.9855,0.536
10,10,10,0.01,0.01,620,0.9855,0.539
10,10,10,0.01,0.01,640,0.9855,0.547
10,10,10,0.01,0.01,660,0.9855,0.546
10,10,10,0.01,0.01,680,0.9855,0.549
10,10,10,0.01,0.01,700,0.9855,0.549
10,10,10,0.01,0.01,720,0.9855,0.548
10,10,10,0.01,0.01,740,0.9855,0.557
10,10,10,0.01,0.01,760,0.9855,0.56
10,10,10,0.01,0.01,780,0.9855,0.562
10,10,10,0.01,0.01,800,0.9855,0.562
10,10,10,0.01,0.01,820,0.9855,0.561
10,10,10,0.01,0.01,840,0.9855,0.566
10,10,10,0.01,0.01,860,0.9855,0.574
10,10,10,0.01,0.01,880,0.9855,0.578
10,10,10,0.01,0.01,900,0.9855,0.584
10,10,10,0.01,0.01,920,0.9855,0.588
10,10,10,0.01,0.01,940,0.9855,0.592
10,10,10,0.01,0.01,960,0.9855,0.598
10,10,10,0.01,0.01,980,0.9855,0.571
11,10,10,0.01,0.01,0,0.9925,0.749
11,10,10,0.01,0.01,20,0.9925,0.716
11,10,10,0.01,0.01,40,0.9925,0.646
11,10,10,0.01,0.01,60,0.9925,0.58
11,10,10,0.01,0.01,80,0.9925,0.576
11,10,10,0.01,0.01,100,0.9925,0.591
11,10,10,0.01,0.01,120,0.9925,0.637
11,10,10,0.01,0.01,140,0.9925,0.676
11,10,10,0.01,0.01,160,0.9925,0.661
11,10,10,0.01,0.01,180,0.9925,0.656
11,10,10,0.01,0.01,200,0.9925,0.656
11,10,10,0.01,0.01,220,0.9925,0.642
11,10,10,0.01,0.01,240,0.9925,0.624
11,10,10,0.01,0.01,260,0.9925,0.605
11,10,10,0.01,0.01,280,0.9925,0.614
11,10,10,0.01,0.01,300,0.9925,0.626
11,10,10,0.01,0.01,320,0.9925,0.644
11,10,10,0.01,0.01,340,0.9925,0.66
11,10,10,0.01,0.01,360,0.9925,0.667
11,10,10,0.01,0.01,380,0.9925,0.683
11,10,10,0.01,0.01,400,0.9925,0.683
11,10,10,0.01,0.01,420,0.9925,0.687
11,10,10,0.01,0.01,440,0.9925,0.687
11,10,10,0.01,0.01,460,0.9925,0.684
11,10,10,0.01,0.01,480,0.9925,0.682
11,10,10,0.01,0.01,500,0.9925,0.683
11,10,10,0.01,0.01,520,0.9925,0.69
11,10,10,0.01,0.01,540,0.9925,0.706
11,10,10,0.01,0.01,560,0.9925,0.719
11,10,10,0.01,0.01,580,0.9925,0.734
11,10,10,0.01,0.01,600,0.9925,0.741
11,10,10,0.01,0.01,620,0.9925,0.764
11,10,10,0.01,0.01,640,0.9925,0.777
11,10,10,0.01,0.01,660,0.9925,0.79
11,10,10,0.01,0.01,680,0.9925,0.798
11,10,10,0.01,0.01,700,0.9925,0.813
11,10,10,0.01,0.01,720,0.9925,0.827
11,10,10,0.01,0.01,740,0.9925,0.833
11,10,10,0.01,0.01,760,0.9925,0.836
11,10,10,0.01,0.01,780,0.9925,0.839
11,10,10,0.01,0.01,800,0.9925,0.841
11,10,10,0.01,0.01,820,0.9925,0.846
11,10,10,0.01,0.01,840,0.9925,0.851
11,10,10,0.01,0.01,860,0.9925,0.855
11,10,10,0.01,0.01,880,0.9925,0.87
11,10,10,0.01,0.01,900,0.9925,0.883
11,10,10,0.01,0.01,920,0.9925,0.889
11,10,10,0.01,0.01,940,0.9925,0.896
11,10,10,0.01,0.01,960,0.9925,0.901
11,10,10,0.01,0.01,980,0.9925,0.894
12,10,10,0.01,0.01,0,0.991,0.705
12,10,10,0.01,0.01,20,0.991,0.725
12,10,10,0.01,0.01,40,0.991,0.656
12,10,10,0.01,0.01,60,0.991,0.619
12,10,10,0.01,0.01,80,0.991,0.602
12,10,10,0.01,0.01,100,0.991,0.615
12,10,10,0.01,0.01,120,0.991,0.633
12,10,10,0.01,0.01,140,0.991,0.652
12,10,10,0.01,0.01,160,0.991,0.671
12,10,10,0.01,0.01,180,0.991,0.663
12,10,10,0.01,0.01,200,0.991,0.649
12,10,10,0.01,0.01,220,0.991,0.658
12,10,10,0.01,0.01,240,0.991,0.665
12,10,10,0.01,0.01,260,0.991,0.685
12,10,10,0.01,0.01,280,0.991,0.697
12,10,10,0.01,0.01,300,0.991,0.693
12,10,10,0.01,0.01,320,0.991,0.697
12,10,10,0.01,0.01,340,0.991,0.693
12,10,10,0.01,0.01,360,0.991,0.686
12,10,10,0.01,0.01,380,0.991,0.683
12,10,10,0.01,0.01,400,0.991,0.69
12,10,10,0.01,0.01,420,0.991,0.696
12,10,10,0.01,0.01,440,0.991,0.711
12,10,10,0.01,0.01,460,0.991,0.727
12,10,10,0.01,0.01,480,0.991,0.735
12,10,10,0.01,0.01,500,0.991,0.736
12,10,10,0.01,0.01,520,0.991,0.738
12,10,10,0.01,0.01,540,0.991,0.733
12,10,10,0.01,0.01,560,0.991,0.741
12,10,10,0.01,0.01,580,0.991,0.749
12,10,10,0.01,0.01,600,0.991,0.749
12,10,10,0.01,0.01,620,0.991,0.757
12,10,10,0.01,0.01,640,0.991,0.768
12,10,10,0.01,0.01,660,0.991,0.78
12,10,10,0.01,0.01,680,0.991,0.783
12,10,10,0.01,0.01,700,0.991,0.786
12,10,10,0.01,0.01,720,0.991,0.794
12,10,10,0.01,0.01,740,0.991,0.794
12,10,10,0.01,0.01,760,0.991,0.798
12,10,10,0.01,0.01,780,0.991,0.811
12,10,10,0.01,0.01,800,0.991,0.816
12,10,10,0.01,0.01,820,0.991,0.819
12,10,10,0.01,0.01,840,0.991,0.825
12,10,10,0.01,0.01,860,0.991,0.827
12,10,10,0.01,0.01,880,0.991,0.82
12,10,10,0.01,0.01,900,0.991,0.828
12,10,10,0.01,0.01,920,0.991,0.845
12,10,10,0.01,0.01,940,0.991,0.86
12,10,10,0.01,0.01,960,0.991,0.873
12,10,10,0.01,0.01,980,0.991,0.884
13,10,10,0.01,0.01,0,0.988,0.733
13,10,10,0.01,0.01,20,0.988,0.711
13,10,10,0.01,0.01,40,0.988,0.647
13,10,10,0.01,0.01,60,0.988,0.618
13,10,10,0.01,0.01,80,0.988,0.64
13,10,10,0.01,0.01,100,0.988,0.669
13,10,10,0.01,0.01,120,0.988,0.688
13,10,10,0.01,0.01,140,0.988,0.691
13,10,10,0.01,0.01,160,0.988,0.681
13,10,10,0.01,0.01,180,0.988,0.678
13,10,10,0.01,0.01,200,0.988,0.664
13,10,10,0.01,0.01,220,0.988,0.679
13,10,10,0.01,0.01,240,0.988,0.675
13,10,10,0.01,0.01,260,0.988,0.684
13,10,10,0.01,0.01,280,0.988,0.677
13,10,10,0.01,0.01,300,0.988,0.673
13,10,10,0.01,0.01,320,0.988,0.672
13,10,10,0.01,0.01,340,0.988,0.694
13,10,10,0.01,0.01,360,0.988,0.693
13,10,10,0.01,0.01,380,0.988,0.695
13,10,10,0.01,0.01,400,0.988,0.681
13,10,10,0.01,0.01,420,0.988,0.682
13,10,10,0.01,0.01,440,0.988,0.686
13,10,10,0.01,0.01,460,0.988,0.688
13,10,10,0.01,0.01,480,0.988,0.689
13,10,10,0.01,0.01,500,0.988,0.69
13,10,10,0.01,0.01,520,0.988,0.696
13,10,10,0.01,0.01,540,0.988,0.702
13,10,10,0.01,0.01,560,0.988,0.704
13,10,10,0.01,0.01,580,0.988,0.712
13,10,10,0.01,0.01,600,0.988,0.737
13,10,10,0.01,0.01,620,0.988,0.75
13,10,10,0.01,0.01,640,0.988,0.758
13,10,10,0.01,0.01,660,0.988,0.768
13,10,10,0.01,0.01,680,0.988,0.776
13,10,10,0.01,0.01,700,0.988,0.781
13,10,10,0.01,0.01,720,0.988,0.794
13,10,10,0.01,0.01,740,0.988,0.798
13,10,10,0.01,0.01,760,0.988,0.806
13,10,10,0.01,0.01,780,0.988,0.802
13,10,10,0.01,0.01,800,0.988,0.814
13,10,10,0.01,0.01,820,0.988,0.811
13,10,10,0.01,0.01,840,0.988,0.817
13,10,10,0.01,0.01,860,0.988,0.823
13,10,10,0.01,0.01,880,0.988,0.814
13,10,10,0.01,0.01,900,0.988,0.818
13,10,10,0.01,0.01,920,0.988,0.829
13,10,10,0.01,0.01,940,0.988,0.829
13,10,10,0.01,0.01,960,0.988,0.839
13,10,10,0.01,0.01,980,0.988,0.853
14,10,10,0.01,0.01,0,0.9665,0.518
14,10,10,0.01,0.01,20,0.9665,0.551
14,10,10,0.01,0.01,40,0.9665,0.511
14,10,10,0.01,0.01,60,0.9665,0.508
14,10,10,0.01,0.01,80,0.9665,0.519
14,10,10,0.01,0.01,100,0.9665,0.535
14,10,10,0.01,0.01,120,0.9665,0.524
14,10,10,0.01,0.01,140,0.9665,0.523
14,10,10,0.01,0.01,160,0.9665,0.531
14,10,10,0.01,0.01,180,0.9665,0.532
14,10,10,0.01,0.01,200,0.9665,0.561
14,10,10,0.01,0.01,220,0.9665,0.561
14,10,10,0.01,0.01,240,0.9665,0.558
14,10,10,0.01,0.01,260,0.9665,0.551
14,10,10,0.01,0.01,280,0.9665,0.553
14,10,10,0.01,0.01,300,0.9665,0.54
14,10,10,0.01,0.01,320,0.9665,0.555
14,10,10,0.01,0.01,340,0.9665,0.545
14,10,10,0.01,0.01,360,0.9665,0.553
14,10,10,0.01,0.01,380,0.9665,0.551
14,10,10,0.01,0.01,400,0.9665,0.561
14,10,10,0.01,0.01,420,0.9665,0.561
14,10,10,0.01,0.01,440,0.9665,0.576
14,10,10,0.01,0.01,460,0.9665,0.566
14,10,10,0.01,0.01,480,0.9665,0.555
14,10,10,0.01,0.01,500,0.9665,0.555
14,10,10,0.01,0.01,520,0.9665,0.561
14,10,10,0.01,0.01,540,0.9665,0.576
14,10,10,0.01,0.01,560,0.9665,0.583
14,10,10,0.01,0.01,580,0.9665,0.591
14,10,10,0.01,0.01,600,0.9665,0.586
14,10,10,0.01,0.01,620,0.9665,0.578
14,10,10,0.01,0.01,640,0.9665,0.582
14,10,10,0.01,0.01,660,0.9665,0.58
14,10,10,0.01,0.01,680,0.9665,0.581
14,10,10,0.01,0.01,700,0.9665,0.578
14,10,10,0.01,0.01,720,0.9665,0.59
14,10,10,0.01,0.01,740,0.9665,0.588
14,10,10,0.01,0.01,760,0.9665,0.581
14,10,10,0.01,0.01,780,0.9665,0.58
14,10,10,0.01,0.01,800,0.9665,0.588
14,10,10,0.01,0.01,820,0.9665,0.602
14,10,10,0.01,0.01,840,0.9665,0.614
14,10,10,0.01,0.01,860,0.9665,0.611
14,10,10,0.01,0.01,880,0.9665,0.606
14,10,10,0.01,0.01,900,0.9665,0.613
14,10,10,0.01,0.01,920,0.9665,0.629
14,10,10,0.01,0.01,940,0.9665,0.648
14,10,10,0.01,0.01,960,0.9665,0.647
14,10,10,0.01,0.01,980,0.9665,0.643
15,10,10,0.01,0.01,0,0.996,0.672
15,10,10,0.01,0.01,20,0.996,0.679
15,10,10,0.01,0.01,40,0.996,0.622
15,10,10,0.01,0.01,60,0.996,0.587
15,10,10,0.01,0.01,80,0.996,0.588
15,10,10,0.01,0.01,100,0.996,0.582
15,10,10,0.01,0.01,120,0.996,0.636
15,10,10,0.01,0.01,140,0.996,0.692
15,10,10,0.01,0.01,160,0.996,0.674
15,10,10,0.01,0.01,180,0.996,0.659
15,10,10,0.01,0.01,200,0.996,0.677
15,10,10,0.01,0.01,220,0.996,0.677
15,10,10,0.01,0.01,240,0.996,0.673
15,10,10,0.01,0.01,260,0.996,0.638
15,10,10,0.01,0.01,280,0.996,0.629
15,10,10,0.01,0.01,300,0.996,0.623
15,10,10,0.01,0.01,320,0.996,0.647
15,10,10,0.01,0.01,340,0.996,0.669
15,10,10,0.01,0.01,360,0.996,0.682
15,10,10,0.01,0.01,380,0.996,0.697
15,10,10,0.01,0.01,400,0.996,0.695
15,10,10,0.01,0.01,420,0.996,0.689
15,10,10,0.01,0.01,440,0.996,0.706
15,10,10,0.01,0.01,460,0.996,0.726
15,10,10,0.01,0.01,480,0.996,0.745
15,10,10,0.01,0.01,500,0.996,0.755
15,10,10,0.01,0.01,520,0.996,0.762
15,10,10,0.01,0.01,540,0.996,0.761
15,10,10,0.01,0.01,560,0.996,0.774
15,10,10,0.01,0.01,580,0.996,0.778
15,10,10,0.01,0.01,600,0.996,0.788
15,10,10,0.01,0.01,620,0.996,0.798
15,10,10,0.01,0.01,640,0.996,0.812
15,10,10,0.01,0.01,660,0.996,0.822
15,10,10,0.01,0.01,680,0.996,0.829
15,10,10,0.01,0.01,700,0.996,0.841
15,10,10,0.01,0.01,720,0.996,0.841
15,10,10,0.01,0.01,740,0.996,0.845
15,10,10,0.01,0.01,760,0.996,0.853
15,10,10,0.01,0.01,780,0.996,0.868
15,10,10,0.01,0.01,800,0.996,0.873
15,10,10,0.01,0.01,820,0.996,0.876
15,10,10,0.01,0.01,840,0.996,0.871
15,10,10,0.01,0.01,860,0.996,0.87
15,10,10,0.01,0.01,880,0.996,0.869
15,10,10,0.01,0.01,900,0.996,0.873
15,10,10,0.01,0.01,920,0.996,0.877
15,10,10,0.01,0.01,940,0.996,0.88
15,10,10,0.01,0.01,960,0.996,0.893
15,10,10,0.01,0.01,980,0.996,0.896
16,10,10,0.01,0.01,0,0.985,0.562
16,10,10,0.01,0.01,20,0.985,0.599
16,10,10,0.01,0.01,40,0.985,0.625
16,10,10,0.01,0.01,60,0.985,0.596
16,10,10,0.01,0.01,80,0.985,0.571
16,10,10,0.01,0.01,100,0.985,0.571
16,10,10,0.01,0.01,120,0.985,0.589
16,10,10,0.01,0.01,140,0.985,0.599
16,10,10,0.01,0.01,160,0.985,0.62
16,10,10,0.01,0.01,180,0.985,0.622
16,10,10,0.01,0.01,200,0.985,0.585
16,10,10,0.01,0.01,220,0.985,0.575
16,10,10,0.01,0.01,240,0.985,0.572
16,10,10,0.01,0.01,260,0.985,0.581
16,10,10,0.01,0.01,280,0.985,0.584
16,10,10,0.01,0.01,300,0.985,0.596
16,10,10,0.01,0.01,320,0.985,0.6
16,10,10,0.01,0.01,340,0.985,0.6
16,10,10,0.01,0.01,360,0.985,0.595
16,10,10,0.01,0.01,380,0.985,0.582
16,10,10,0.01,0.01,400,0.985,0.58
16,10,10,0.01,0.01,420,0.985,0.565
16,10,10,0.01,0.01,440,0.985,0.559
16,10,10,0.01,0.01,460,0.985,0.56
16,10,10,0.01,0.01,480,0.985,0.566
16,10,10,0.01,0.01,500,0.985,0.563
16,10,10,0.01,0.01,520,0.985,0.57
16,10,10,0.01,0.01,540,0.985,0.582
16,10,10,0.01,0.01,560,0.985,0.59
16,10,10,0.01,0.01,580,0.985,0.595
16,10,10,0.01,0.01,600,0.985,0.599
16,10,10,0.01,0.01,620,0.985,0.611
16,10,10,0.01,0.01,640,0.985,0.618
16,10,10,0.01,0.01,660,0.985,0.62
16,10,10,0.01,0.01,680,0.985,0.622
16,10,10,0.01,0.01,700,0.985,0.623
16,10,10,0.01,0.01,720,0.985,0.631
16,10,10,0.01,0.01,740,0.985,0.636
16,10,10,0.01,0.01,760,0.985,0.649
16,10,10,0.01,0.01,780,0.985,0.657
16,10,10,0.01,0.01,800,0.985,0.668
16,10,10,0.01,0.01,820,0.985,0.673
16,10,10,0.01,0.01,840,0.985,0.68
16,10,10,0.01,0.01,860,0.985,0.687
16,10,10,0.01,0.01,880,0.985,0.713
16,10,10,0.01,0.01,900,0.985,0.728
16,10,10,0.01,0.01,920,0.985,0.756
16,10,10,0.01,0.01,940,0.985,0.77
16,10,10,0.01,0.01,960,0.985,0.772
16,10,10,0.01,0.01,980,0.985,0.772
17,10,10,0.01,0.01,0,0.973,0.502
17,10,10,0.01,0.01,20,0.973,0.527
17,10,10,0.01,0.01,40,0.973,0.533
17,10,10,0.01,0.01,60,0.973,0.558
17,10,10,0.01,0.01,80,0.973,0.557
17,10,10,0.01,0.01,100,0.973,0.537
17,10,10,0.01,0.01,120,0.973,0.533
17,10,10,0.01,0.01,140,0.973,0.545
17,10,10,0.01,0.01,160,0.973,0.562
17,10,10,0.01,0.01,180,0.973,0.561
17,10,10,0.01,0.01,200,0.973,0.552
17,10,10,0.01,0.01,220,0.973,0.557
17,10,10,0.01,0.01,240,0.973,0.557
17,10,10,0.01,0.01,260,0.973,0.571
17,10,10,0.01,0.01,280,0.973,0.586
17,10,10,0.01,0.01,300,0.973,0.584
17,10,10,0.01,0.01,320,0.973,0.59
17,10,10,0.01,0.01,340,0.973,0.58
17,10,10,0.01,0.01,360,0.973,0.569
17,10,10,0.01,0.01,380,0.973,0.572
17,10,10,0.01,0.01,400,0.973,0.569
17,10,10,0.01,0.01,420,0.973,0.57
17,10,10,0.01,0.01,440,0.973,0.572
17,10,10,0.01,0.01,460,0.973,0.579
17,10,10,0.01,0.01,480,0.973,0.585
17,10,10,0.01,0.01,500,0.973,0.577
17,10,10,0.01,0.01,520,0.973,0.582
17,10,10,0.01,0.01,540,0.973,0.587
17,10,10,0.01,0.01,560,0.973,0.592
17,10,10,0.01,0.01,580,0.973,0.592
17,10,10,0.01,0.01,600,0.973,0.6
17,10,10,0.01,0.01,620,0.973,0.604
17,10,10,0.01,0.01,640,0.973,0.606
17,10,10,0.01,0.01,660,0.973,0.608
17,10,10,0.01,0.01,680,0.973,0.618
17,10,10,0.01,0.01,700,0.973,0.628
17,10,10,0.01,0.01,720,0.973,0.636
17,10,10,0.01,0.01,740,0.973,0.64
17,10,10,0.01,0.01,760,0.973,0.638
17,10,10,0.01,0.01,780,0.973,0.651
17,10,10,0.01,0.01,800,0.973,0.658
17,10,10,0.01,0.01,820,0.973,0.655
17,10,10,0.01,0.01,840,0.973,0.66
17,10,10,0.01,0.01,860,0.973,0.677
17,10,10,0.01,0.01,880,0.973,0.693
17,10,10,0.01,0.01,900,0.973,0.706
17,10,10,0.01,0.01,920,0.973,0.717
17,10,10,0.01,0.01,940,0.973,0.725
17,10,10,0.01,0.01,960,0.973,0.733
17,10,10,0.01,0.01,980,0.973,0.739
18,10,10,0.01,0.01,0,0.9965,0.739
18,10,10,0.01,0.01,20,0.9965,0.666
18,10,10,0.01,0.01,40,0.9965,0.568
18,10,10,0.01,0.01,60,0.9965,0.58
18,10,10,0.01,0.01,80,0.9965,0.623
18,10,10,0.01,0.01,100,0.9965,0.683
18,10,10,0.01,0.01,120,0.9965,0.663
18,10,10,0.01,0.01,140,0.9965,0.608
18,10,10,0.01,0.01,160,0.9965,0.659
18,10,10,0.01,0.01,180,0.9965,0.663
18,10,10,0.01,0.01,200,0.9965,0.641
18,10,10,0.01,0.01,220,0.9965,0.626
18,10,10,0.01,0.01,240,0.9965,0.65
18,10,10,0.01,0.01,260,0.9965,0.708
18,10,10,0.01,0.01,280,0.9965,0.739
18,10,10,0.01,0.01,300,0.9965,0.739
18,10,10,0.01,0.01,320,0.9965,0.728
18,10,10,0.01,0.01,340,0.9965,0.743
18,10,10,0.01,0.01,360,0.9965,0.758
18,10,10,0.01,0.01,380,0.9965,0.757
18,10,10,0.01,0.01,400,0.9965,0.751
18,10,10,0.01,0.01,420,0.9965,0.745
18,10,10,0.01,0.01,440,0.9965,0.736
18,10,10,0.01,0.01,460,0.9965,0.738
18,10,10,0.01,0.01,480,0.9965,0.75
18,10,10,0.01,0.01,500,0.9965,0.767
18,10,10,0.01,0.01,520,0.9965,0.787
18,10,10,0.01,0.01,540,0.9965,0.806
18,10,10,0.01,0.01,560,0.9965,0.813
18,10,10,0.01,0.01,580,0.9965,0.802
18,10,10,0.01,0.01,600,0.9965,0.816
18,10,10,0.01,0.01,620,0.9965,0.832
18,10,10,0.01,0.01,640,0.9965,0.833
18,10,10,0.01,0.01,660,0.9965,0.835
18,10,10,0.01,0.01,680,0.9965,0.842
18,10,10,0.01,0.01,700,0.9965,0.853
18,10,10,0.01,0.01,720,0.9965,0.855
18,10,10,0.01,0.01,740,0.9965,0.864
18,10,10,0.01,0.01,760,0.9965,0.866
18,10,10,0.01,0.01,780,0.9965,0.867
18,10,10,0.01,0.01,800,0.9965,0.871
18,10,10,0.01,0.01,820,0.9965,0.872
18,10,10,0.01,0.01,840,0.9965,0.872
18,10,10,0.01,0.01,860,0.9965,0.876
18,10,10,0.01,0.01,880,0.9965,0.881
18,10,10,0.01,0.01,900,0.9965,0.884
18,10,10,0.01,0.01,920,0.9965,0.882
18,10,10,0.01,0.01,940,0.9965,0.888
18,10,10,0.01,0.01,960,0.9965,0.891
18,10,10,0.01,0.01,980,0.9965,0.891
19,10,10,0.01,0.01,0,0.9915,0.687
19,10,10,0.01,0.01,20,0.9915,0.638
19,10,10,0.01,0.01,40,0.9915,0.578
19,10,10,0.01,0.01,60,0.9915,0.536
19,10,10,0.01,0.01,80,0.9915,0.534
19,10,10,0.01,0.01,100,0.9915,0.563
19,10,10,0.01,0.01,120,0.9915,0.598
19,10,10,0.01,0.01,140,0.9915,0.604
19,10,10,0.01,0.01,160,0.9915,0.587
19,10,10,0.01,0.01,180,0.9915,0.586
19,10,10,0.01,0.01,200,0.9915,0.578
19,10,10,0.01,0.01,220,0.9915,0.58
19,10,10,0.01,0.01,240,0.9915,0.592
19,10,10,0.01,0.01,260,0.9915,0.59
19,10,10,0.01,0.01,280,0.9915,0.59
19,10,10,0.01,0.01,300,0.9915,0.592
19,10,10,0.01,0.01,320,0.9915,0.605
19,10,10,0.01,0.01,340,0.9915,0.61
19,10,10,0.01,0.01,360,0.9915,0.613
19,10,10,0.01,0.01,380,0.9915,0.615
19,10,10,0.01,0.01,400,0.9915,0.622
19,10,10,0.01,0.01,420,0.9915,0.635
19,10,10,0.01,0.01,440,0.9915,0.652
19,10,10,0.01,0.01,460,0.9915,0.669
19,10,10,0.01,0.01,480,0.9915,0.676
19,10,10,0.01,0.01,500,0.9915,0.691
19,10,10,0.01,0.01,520,0.9915,0.69
19,10,10,0.01,0.01,540,0.9915,0.686
19,10,10,0.01,0.01,560,0.9915,0.687
19,10,10,0.01,0.01,580,0.9915,0.705
19,10,10,0.01,0.01,600,0.9915,0.724
19,10,10,0.01,0.01,620,0.9915,0.739
19,10,10,0.01,0.01,640,0.9915,0.754
19,10,10,0.01,0.01,660,0.9915,0.757
19,10,10,0.01,0.01,680,0.9915,0.764
19,10,10,0.01,0.01,700,0.9915,0.766
19,10,10,0.01,0.01,720,0.9915,0.775
19,10,10,0.01,0.01,740,0.9915,0.77
19,10,10,0.01,0.01,760,0.9915,0.776
19,10,10,0.01,0.01,780,0.9915,0.778
19,10,10,0.01,0.01,800,0.9915,0.783
19,10,10,0.01,0.01,820,0.9915,0.776
19,10,10,0.01,0.01,840,0.9915,0.786
19,10,10,0.01,0.01,860,0.9915,0.789
19,10,10,0.01,0.01,880,0.9915,0.799
19,10,10,0.01,0.01,900,0.9915,0.81
19,10,10,0.01,0.01,920,0.9915,0.835
19,10,10,0.01,0.01,940,0.9915,0.854
19,10,10,0.01,0.01,960,0.9915,0.868
19,10,10,0.01,0.01,980,0.9915,0.874
20,10,10,0.01,0.01,0,0.9895,0.643
20,10,10,0.01,0.01,20,0.9895,0.652
20,10,10,0.01,0.01,40,0.9895,0.633
20,10,10,0.01,0.01,60,0.9895,0.593
20,10,10,0.01,0.01,80,0.9895,0.575
20,10,10,0.01,0.01,100,0.9895,0.569
20,10,10,0.01,0.01,120,0.9895,0.568
20,10,10,0.01,0.01,140,0.9895,0.593
20,10,10,0.01,0.01,160,0.9895,0.628
20,10,10,0.01,0.01,180,0.9895,0.634
20,10,10,0.01,0.01,200,0.9895,0.639
